label_id,sample_number,date_completed,product,product_grade,stage
LBL111216,111216,2024-02-11,DrugA,B,Stage1
LBL111217,111217,2024-01-10,DrugA,B,Stage1
LBL111218,111218,2024-01-31,DrugA,A,Stage1
LBL111219,111219,2024-01-12,DrugA,B,Stage2
LBL111220,111220,2024-01-16,DrugB,B,Stage2
LBL111221,111221,2024-01-16,DrugB,A,Stage1
LBL111222,111222,2024-01-24,DrugA,A,Stage2
LBL111223,111223,2024-02-12,DrugC,B,Stage2
LBL111224,111224,2024-02-26,DrugB,A,Stage2
LBL111225,111225,2024-01-14,DrugB,A,Stage1
LBL111226,111226,2024-01-26,DrugC,B,Stage1
LBL111227,111227,2024-02-25,DrugC,A,Stage1
LBL111228,111228,2024-01-18,DrugB,A,Stage2
LBL111229,111229,2024-02-13,DrugA,A,Stage1
LBL111230,111230,2024-02-20,DrugA,A,Stage2
LBL111231,111231,2024-02-21,DrugB,A,Stage1
LBL111232,111232,2024-02-26,DrugC,B,Stage1
LBL111233,111233,2024-02-19,DrugC,B,Stage2
LBL111234,111234,2024-01-24,DrugA,A,Stage2
LBL111235,111235,2024-01-05,DrugB,B,Stage2
LBL111236,111236,2024-02-12,DrugC,B,Stage1
LBL111237,111237,2024-02-05,DrugA,B,Stage2
LBL111238,111238,2024-02-13,DrugA,B,Stage1
LBL111239,111239,2024-01-16,DrugB,A,Stage2
LBL111240,111240,2024-01-27,DrugB,B,Stage2
LBL111241,111241,2024-02-25,DrugC,B,Stage2
LBL111242,111242,2024-01-08,DrugC,B,Stage2
LBL111243,111243,2024-01-02,DrugC,A,Stage2
LBL111244,111244,2024-02-15,DrugA,B,Stage2
LBL111245,111245,2024-01-11,DrugB,A,Stage2
LBL111246,111246,2024-01-31,DrugA,A,Stage1
LBL111247,111247,2024-02-26,DrugC,A,Stage2
LBL111248,111248,2024-02-28,DrugA,A,Stage2
LBL111249,111249,2024-01-20,DrugA,B,Stage2
LBL111250,111250,2024-02-05,DrugA,B,Stage1
LBL111251,111251,2024-02-14,DrugC,A,Stage1
LBL111252,111252,2024-01-27,DrugB,A,Stage2
LBL111253,111253,2024-02-23,DrugC,A,Stage1
LBL111254,111254,2024-02-11,DrugA,B,Stage1
LBL111255,111255,2024-01-05,DrugB,B,Stage2
LBL111256,111256,2024-02-17,DrugC,B,Stage2
LBL111257,111257,2024-01-07,DrugA,B,Stage2
LBL111258,111258,2024-02-28,DrugC,A,Stage2
LBL111259,111259,2024-02-28,DrugA,B,Stage2
LBL111260,111260,2024-01-18,DrugA,B,Stage1
LBL111261,111261,2024-02-21,DrugA,B,Stage2
LBL111262,111262,2024-01-22,DrugB,B,Stage2
LBL111263,111263,2024-02-16,DrugB,A,Stage1
LBL111264,111264,2024-01-21,DrugB,A,Stage1
LBL111265,111265,2024-01-01,DrugC,B,Stage2
LBL111266,111266,2024-01-17,DrugA,B,Stage2
LBL111267,111267,2024-01-25,DrugC,B,Stage2
LBL111268,111268,2024-01-08,DrugC,B,Stage2
LBL111269,111269,2024-01-25,DrugB,A,Stage2
LBL111270,111270,2024-02-22,DrugB,A,Stage2
LBL111271,111271,2024-01-09,DrugA,A,Stage1
LBL111272,111272,2024-01-27,DrugB,B,Stage1
LBL111273,111273,2024-01-13,DrugC,A,Stage2
LBL111274,111274,2024-02-07,DrugB,A,Stage2
LBL111275,111275,2024-02-22,DrugA,B,Stage1
LBL111276,111276,2024-01-27,DrugB,A,Stage1
LBL111277,111277,2024-02-24,DrugC,B,Stage1
LBL111278,111278,2024-01-30,DrugB,A,Stage2
LBL111279,111279,2024-01-19,DrugB,B,Stage1
LBL111280,111280,2024-01-06,DrugC,A,Stage2
LBL111281,111281,2024-02-09,DrugB,B,Stage2
LBL111282,111282,2024-01-29,DrugA,A,Stage1
LBL111283,111283,2024-01-18,DrugA,B,Stage2
LBL111284,111284,2024-02-01,DrugA,A,Stage1
LBL111285,111285,2024-01-14,DrugA,A,Stage1
LBL111286,111286,2024-02-23,DrugA,B,Stage2
LBL111287,111287,2024-02-05,DrugB,B,Stage2
LBL111288,111288,2024-02-07,DrugC,B,Stage1
LBL111289,111289,2024-01-05,DrugC,B,Stage2
LBL111290,111290,2024-02-18,DrugB,A,Stage2
LBL111291,111291,2024-01-20,DrugA,A,Stage1
LBL111292,111292,2024-01-08,DrugA,B,Stage2
LBL111293,111293,2024-02-13,DrugB,A,Stage2
LBL111294,111294,2024-01-03,DrugB,A,Stage1
LBL111295,111295,2024-01-20,DrugA,B,Stage2
LBL111296,111296,2024-02-26,DrugC,B,Stage2
LBL111297,111297,2024-02-10,DrugC,A,Stage1
LBL111298,111298,2024-02-10,DrugB,B,Stage2
LBL111299,111299,2024-02-15,DrugC,B,Stage1
LBL111300,111300,2024-01-06,DrugB,A,Stage2
LBL111301,111301,2024-02-15,DrugA,A,Stage2
LBL111302,111302,2024-02-23,DrugB,B,Stage1
LBL111303,111303,2024-01-26,DrugA,A,Stage1
LBL111304,111304,2024-01-03,DrugA,B,Stage1
LBL111305,111305,2024-01-17,DrugA,B,Stage1
LBL111306,111306,2024-01-06,DrugC,B,Stage1
LBL111307,111307,2024-02-27,DrugA,B,Stage2
LBL111308,111308,2024-03-01,DrugC,A,Stage2
LBL111309,111309,2024-03-01,DrugB,B,Stage1
LBL111310,111310,2024-01-20,DrugC,A,Stage2
LBL111311,111311,2024-02-01,DrugB,B,Stage1
LBL111312,111312,2024-02-09,DrugA,B,Stage2
LBL111313,111313,2024-01-21,DrugC,A,Stage2
LBL111314,111314,2024-01-10,DrugB,A,Stage1
LBL111315,111315,2024-01-16,DrugC,A,Stage1
LBL111316,111316,2024-02-16,DrugB,A,Stage1
LBL111317,111317,2024-02-25,DrugA,B,Stage2
LBL111318,111318,2024-02-14,DrugA,A,Stage2
LBL111319,111319,2024-01-23,DrugB,A,Stage2
LBL111320,111320,2024-01-14,DrugA,B,Stage1
LBL111321,111321,2024-02-13,DrugC,B,Stage1
LBL111322,111322,2024-02-24,DrugC,B,Stage2
LBL111323,111323,2024-02-06,DrugC,B,Stage2
LBL111324,111324,2024-02-01,DrugC,A,Stage2
LBL111325,111325,2024-01-28,DrugA,A,Stage2
LBL111326,111326,2024-01-28,DrugC,B,Stage2
LBL111327,111327,2024-01-13,DrugC,B,Stage2
LBL111328,111328,2024-02-18,DrugB,B,Stage1
LBL111329,111329,2024-01-29,DrugA,B,Stage1
LBL111330,111330,2024-01-25,DrugC,A,Stage1
LBL111331,111331,2024-02-01,DrugC,A,Stage1
LBL111332,111332,2024-02-15,DrugC,A,Stage1
LBL111333,111333,2024-02-17,DrugC,B,Stage2
LBL111334,111334,2024-01-07,DrugB,B,Stage2
LBL111335,111335,2024-01-16,DrugA,A,Stage2
LBL111336,111336,2024-01-19,DrugC,B,Stage1
LBL111337,111337,2024-01-24,DrugB,A,Stage2
LBL111338,111338,2024-01-04,DrugB,B,Stage2
LBL111339,111339,2024-01-02,DrugC,B,Stage2
LBL111340,111340,2024-02-04,DrugB,B,Stage1
LBL111341,111341,2024-01-22,DrugB,B,Stage2
LBL111342,111342,2024-02-13,DrugB,B,Stage2
LBL111343,111343,2024-02-07,DrugB,B,Stage2
LBL111344,111344,2024-01-29,DrugA,B,Stage1
LBL111345,111345,2024-01-24,DrugC,B,Stage2
LBL111346,111346,2024-01-16,DrugC,A,Stage1
LBL111347,111347,2024-02-13,DrugC,B,Stage2
LBL111348,111348,2024-01-02,DrugC,A,Stage2
LBL111349,111349,2024-01-31,DrugB,B,Stage2
LBL111350,111350,2024-01-04,DrugC,B,Stage1
LBL111351,111351,2024-02-21,DrugB,B,Stage2
LBL111352,111352,2024-02-02,DrugC,B,Stage1
LBL111353,111353,2024-01-29,DrugA,A,Stage2
LBL111354,111354,2024-02-12,DrugC,A,Stage2
LBL111355,111355,2024-01-06,DrugB,A,Stage1
LBL111356,111356,2024-02-16,DrugA,A,Stage2
LBL111357,111357,2024-02-01,DrugB,A,Stage1
LBL111358,111358,2024-02-12,DrugC,B,Stage2
LBL111359,111359,2024-02-06,DrugA,A,Stage1
LBL111360,111360,2024-02-02,DrugB,A,Stage1
LBL111361,111361,2024-02-20,DrugB,A,Stage1
LBL111362,111362,2024-02-23,DrugB,B,Stage1
LBL111363,111363,2024-01-13,DrugB,B,Stage1
LBL111364,111364,2024-01-27,DrugB,A,Stage2
LBL111365,111365,2024-02-07,DrugC,B,Stage2
LBL111366,111366,2024-01-20,DrugC,B,Stage1
LBL111367,111367,2024-01-05,DrugA,B,Stage1
LBL111368,111368,2024-02-20,DrugA,B,Stage2
LBL111369,111369,2024-02-26,DrugA,B,Stage1
LBL111370,111370,2024-01-18,DrugB,B,Stage1
LBL111371,111371,2024-01-25,DrugC,B,Stage1
LBL111372,111372,2024-02-08,DrugC,A,Stage2
LBL111373,111373,2024-01-06,DrugC,A,Stage2
LBL111374,111374,2024-01-19,DrugA,B,Stage2
LBL111375,111375,2024-01-23,DrugC,A,Stage2
LBL111376,111376,2024-01-16,DrugC,A,Stage1
LBL111377,111377,2024-02-12,DrugB,B,Stage2
LBL111378,111378,2024-01-11,DrugC,A,Stage2
LBL111379,111379,2024-01-13,DrugA,A,Stage2
LBL111380,111380,2024-02-17,DrugC,A,Stage2
LBL111381,111381,2024-01-08,DrugB,A,Stage1
LBL111382,111382,2024-01-13,DrugB,A,Stage1
LBL111383,111383,2024-02-06,DrugC,B,Stage2
LBL111384,111384,2024-02-25,DrugC,B,Stage2
LBL111385,111385,2024-01-21,DrugA,A,Stage1
LBL111386,111386,2024-01-17,DrugA,A,Stage2
LBL111387,111387,2024-01-27,DrugB,B,Stage1
LBL111388,111388,2024-01-18,DrugC,A,Stage2
LBL111389,111389,2024-02-28,DrugB,B,Stage2
LBL111390,111390,2024-02-25,DrugC,B,Stage1
LBL111391,111391,2024-01-25,DrugB,B,Stage1
LBL111392,111392,2024-01-07,DrugC,B,Stage1
LBL111393,111393,2024-01-14,DrugB,B,Stage2
LBL111394,111394,2024-02-21,DrugA,A,Stage1
LBL111395,111395,2024-01-27,DrugC,A,Stage1
LBL111396,111396,2024-02-08,DrugA,B,Stage2
LBL111397,111397,2024-01-26,DrugB,A,Stage2
LBL111398,111398,2024-01-21,DrugB,B,Stage2
LBL111399,111399,2024-01-18,DrugC,B,Stage1
LBL111400,111400,2024-02-16,DrugA,A,Stage1
LBL111401,111401,2024-01-04,DrugC,A,Stage2
LBL111402,111402,2024-01-18,DrugA,A,Stage1
LBL111403,111403,2024-02-24,DrugA,B,Stage1
LBL111404,111404,2024-02-20,DrugC,A,Stage2
LBL111405,111405,2024-01-14,DrugB,B,Stage1
LBL111406,111406,2024-01-08,DrugA,B,Stage2
LBL111407,111407,2024-02-07,DrugB,A,Stage1
LBL111408,111408,2024-01-03,DrugC,B,Stage2
LBL111409,111409,2024-01-12,DrugB,A,Stage2
LBL111410,111410,2024-01-19,DrugB,A,Stage2
LBL111411,111411,2024-02-04,DrugC,B,Stage2
LBL111412,111412,2024-02-01,DrugC,A,Stage2
LBL111413,111413,2024-01-08,DrugA,A,Stage1
LBL111414,111414,2024-01-14,DrugA,A,Stage1
LBL111415,111415,2024-02-05,DrugC,B,Stage1
LBL111416,111416,2024-02-17,DrugC,A,Stage1
LBL111417,111417,2024-02-08,DrugB,A,Stage1
LBL111418,111418,2024-01-15,DrugC,B,Stage1
LBL111419,111419,2024-01-30,DrugB,A,Stage2
LBL111420,111420,2024-02-13,DrugB,B,Stage2
LBL111421,111421,2024-02-14,DrugA,B,Stage1
LBL111422,111422,2024-01-05,DrugC,B,Stage2
LBL111423,111423,2024-01-19,DrugB,B,Stage1
LBL111424,111424,2024-02-05,DrugA,B,Stage1
LBL111425,111425,2024-02-10,DrugB,A,Stage1
LBL111426,111426,2024-02-20,DrugB,A,Stage1
LBL111427,111427,2024-01-09,DrugC,A,Stage2
LBL111428,111428,2024-02-26,DrugB,B,Stage2
LBL111429,111429,2024-01-07,DrugA,A,Stage1
LBL111430,111430,2024-02-13,DrugB,A,Stage1
LBL111431,111431,2024-02-04,DrugA,B,Stage2
LBL111432,111432,2024-01-02,DrugB,B,Stage2
LBL111433,111433,2024-01-08,DrugA,A,Stage2
LBL111434,111434,2024-01-17,DrugA,A,Stage1
LBL111435,111435,2024-02-21,DrugB,B,Stage2
LBL111436,111436,2024-02-08,DrugB,A,Stage1
LBL111437,111437,2024-01-06,DrugB,B,Stage2
LBL111438,111438,2024-01-05,DrugB,A,Stage2
LBL111439,111439,2024-02-10,DrugB,B,Stage1
LBL111440,111440,2024-02-21,DrugA,B,Stage1
LBL111441,111441,2024-02-25,DrugA,B,Stage1
LBL111442,111442,2024-01-24,DrugA,B,Stage1
LBL111443,111443,2024-02-28,DrugB,A,Stage1
LBL111444,111444,2024-01-21,DrugB,A,Stage2
LBL111445,111445,2024-01-30,DrugC,A,Stage2
LBL111446,111446,2024-01-21,DrugA,A,Stage1
LBL111447,111447,2024-01-30,DrugA,B,Stage2
LBL111448,111448,2024-02-01,DrugC,B,Stage2
LBL111449,111449,2024-02-12,DrugC,B,Stage1
LBL111450,111450,2024-01-28,DrugB,A,Stage2
LBL111451,111451,2024-01-12,DrugB,B,Stage2
LBL111452,111452,2024-01-09,DrugC,B,Stage1
LBL111453,111453,2024-02-21,DrugB,B,Stage2
LBL111454,111454,2024-02-24,DrugB,A,Stage1
LBL111455,111455,2024-01-08,DrugB,A,Stage1
LBL111456,111456,2024-01-07,DrugA,A,Stage2
LBL111457,111457,2024-01-07,DrugA,B,Stage2
LBL111458,111458,2024-02-24,DrugA,A,Stage2
LBL111459,111459,2024-02-28,DrugA,A,Stage2
LBL111460,111460,2024-02-16,DrugC,B,Stage2
LBL111461,111461,2024-01-28,DrugC,A,Stage2
LBL111462,111462,2024-02-21,DrugB,A,Stage2
LBL111463,111463,2024-02-07,DrugB,A,Stage1
LBL111464,111464,2024-01-08,DrugB,A,Stage2
LBL111465,111465,2024-01-13,DrugB,A,Stage2
LBL111466,111466,2024-01-14,DrugB,A,Stage2
LBL111467,111467,2024-01-06,DrugA,B,Stage1
LBL111468,111468,2024-01-01,DrugB,A,Stage1
LBL111469,111469,2024-02-26,DrugB,A,Stage2
LBL111470,111470,2024-01-07,DrugB,B,Stage2
LBL111471,111471,2024-01-08,DrugC,B,Stage1
LBL111472,111472,2024-02-04,DrugB,B,Stage1
LBL111473,111473,2024-02-05,DrugC,A,Stage1
LBL111474,111474,2024-02-14,DrugB,B,Stage2
LBL111475,111475,2024-02-26,DrugC,B,Stage2
LBL111476,111476,2024-01-07,DrugC,B,Stage1
LBL111477,111477,2024-02-17,DrugB,B,Stage2
LBL111478,111478,2024-02-12,DrugA,A,Stage2
LBL111479,111479,2024-02-22,DrugB,B,Stage1
LBL111480,111480,2024-01-01,DrugB,A,Stage2
LBL111481,111481,2024-02-10,DrugB,B,Stage1
LBL111482,111482,2024-02-03,DrugB,A,Stage2
LBL111483,111483,2024-02-12,DrugC,B,Stage2
LBL111484,111484,2024-01-29,DrugA,B,Stage1
LBL111485,111485,2024-01-26,DrugA,B,Stage1
LBL111486,111486,2024-01-04,DrugA,B,Stage1
LBL111487,111487,2024-01-05,DrugA,B,Stage1
LBL111488,111488,2024-02-01,DrugC,A,Stage2
LBL111489,111489,2024-01-05,DrugB,B,Stage2
LBL111490,111490,2024-01-22,DrugA,A,Stage1
LBL111491,111491,2024-02-08,DrugB,B,Stage2
LBL111492,111492,2024-01-28,DrugB,B,Stage2
LBL111493,111493,2024-02-21,DrugA,B,Stage1
LBL111494,111494,2024-01-13,DrugC,A,Stage1
LBL111495,111495,2024-01-09,DrugB,B,Stage1
LBL111496,111496,2024-01-05,DrugA,B,Stage2
LBL111497,111497,2024-01-31,DrugA,A,Stage1
LBL111498,111498,2024-02-02,DrugA,A,Stage2
LBL111499,111499,2024-01-05,DrugB,A,Stage1
LBL111500,111500,2024-02-25,DrugB,B,Stage1
LBL111501,111501,2024-02-26,DrugB,B,Stage1
LBL111502,111502,2024-01-25,DrugA,B,Stage1
LBL111503,111503,2024-02-26,DrugC,B,Stage1
LBL111504,111504,2024-03-01,DrugC,A,Stage2
LBL111505,111505,2024-01-25,DrugC,A,Stage2
LBL111506,111506,2024-01-13,DrugC,B,Stage1
LBL111507,111507,2024-02-18,DrugA,B,Stage1
LBL111508,111508,2024-02-19,DrugA,B,Stage1
LBL111509,111509,2024-01-10,DrugC,B,Stage1
LBL111510,111510,2024-01-13,DrugC,A,Stage1
LBL111511,111511,2024-01-30,DrugA,B,Stage1
LBL111512,111512,2024-01-24,DrugB,B,Stage1
LBL111513,111513,2024-02-26,DrugB,B,Stage1
LBL111514,111514,2024-01-28,DrugB,A,Stage2
LBL111515,111515,2024-02-07,DrugC,A,Stage2
LBL111516,111516,2024-02-12,DrugB,B,Stage2
LBL111517,111517,2024-01-27,DrugC,B,Stage1
LBL111518,111518,2024-01-25,DrugC,B,Stage1
LBL111519,111519,2024-01-16,DrugC,B,Stage1
LBL111520,111520,2024-01-09,DrugB,A,Stage2
LBL111521,111521,2024-01-09,DrugB,B,Stage2
LBL111522,111522,2024-02-09,DrugA,B,Stage2
LBL111523,111523,2024-01-08,DrugB,A,Stage2
LBL111524,111524,2024-01-10,DrugB,A,Stage2
LBL111525,111525,2024-02-27,DrugA,A,Stage1
LBL111526,111526,2024-01-15,DrugA,A,Stage1
LBL111527,111527,2024-02-20,DrugC,B,Stage2
LBL111528,111528,2024-01-30,DrugB,A,Stage1
LBL111529,111529,2024-01-11,DrugB,B,Stage1
LBL111530,111530,2024-01-25,DrugB,B,Stage2
LBL111531,111531,2024-02-09,DrugB,A,Stage1
LBL111532,111532,2024-01-01,DrugA,A,Stage2
LBL111533,111533,2024-01-27,DrugC,B,Stage1
LBL111534,111534,2024-02-05,DrugB,A,Stage1
LBL111535,111535,2024-01-27,DrugA,A,Stage2
LBL111536,111536,2024-01-27,DrugB,B,Stage1
LBL111537,111537,2024-01-23,DrugB,B,Stage2
LBL111538,111538,2024-02-09,DrugB,B,Stage1
LBL111539,111539,2024-02-18,DrugA,A,Stage1
LBL111540,111540,2024-03-01,DrugC,A,Stage2
LBL111541,111541,2024-02-12,DrugC,B,Stage1
LBL111542,111542,2024-01-02,DrugB,A,Stage1
LBL111543,111543,2024-01-26,DrugC,A,Stage2
LBL111544,111544,2024-01-09,DrugA,A,Stage2
LBL111545,111545,2024-01-25,DrugC,A,Stage1
LBL111546,111546,2024-01-01,DrugB,B,Stage1
LBL111547,111547,2024-02-23,DrugA,A,Stage1
LBL111548,111548,2024-01-13,DrugC,B,Stage1
LBL111549,111549,2024-02-16,DrugB,B,Stage1
LBL111550,111550,2024-02-18,DrugC,A,Stage1
LBL111551,111551,2024-02-19,DrugB,B,Stage2
LBL111552,111552,2024-01-04,DrugC,A,Stage1
LBL111553,111553,2024-02-16,DrugA,B,Stage1
LBL111554,111554,2024-01-07,DrugC,B,Stage1
LBL111555,111555,2024-01-19,DrugA,A,Stage1
LBL111556,111556,2024-02-24,DrugB,B,Stage1
LBL111557,111557,2024-01-12,DrugB,A,Stage1
LBL111558,111558,2024-01-30,DrugA,A,Stage2
LBL111559,111559,2024-01-23,DrugC,A,Stage1
LBL111560,111560,2024-01-20,DrugC,B,Stage2
LBL111561,111561,2024-02-18,DrugA,A,Stage2
LBL111562,111562,2024-02-21,DrugA,B,Stage1
LBL111563,111563,2024-02-23,DrugA,B,Stage1
LBL111564,111564,2024-01-23,DrugC,B,Stage2
LBL111565,111565,2024-02-01,DrugA,A,Stage2
LBL111566,111566,2024-01-01,DrugC,B,Stage1
LBL111567,111567,2024-01-18,DrugA,B,Stage2
LBL111568,111568,2024-01-08,DrugA,A,Stage2
LBL111569,111569,2024-01-31,DrugA,B,Stage1
LBL111570,111570,2024-01-05,DrugC,A,Stage2
LBL111571,111571,2024-02-04,DrugB,B,Stage1
LBL111572,111572,2024-02-23,DrugC,A,Stage2
LBL111573,111573,2024-02-27,DrugB,A,Stage1
LBL111574,111574,2024-01-29,DrugC,A,Stage2
LBL111575,111575,2024-02-29,DrugC,B,Stage1
LBL111576,111576,2024-01-03,DrugB,A,Stage1
LBL111577,111577,2024-02-12,DrugC,A,Stage2
LBL111578,111578,2024-02-09,DrugC,B,Stage2
LBL111579,111579,2024-01-27,DrugC,B,Stage1
LBL111580,111580,2024-01-22,DrugA,A,Stage1
LBL111581,111581,2024-01-14,DrugB,B,Stage2
LBL111582,111582,2024-01-21,DrugA,B,Stage1
LBL111583,111583,2024-02-27,DrugC,B,Stage2
LBL111584,111584,2024-01-31,DrugC,A,Stage2
LBL111585,111585,2024-02-27,DrugC,B,Stage1
LBL111586,111586,2024-01-03,DrugB,A,Stage2
LBL111587,111587,2024-01-21,DrugC,A,Stage2
LBL111588,111588,2024-02-04,DrugA,A,Stage1
LBL111589,111589,2024-01-04,DrugA,B,Stage2
LBL111590,111590,2024-01-31,DrugA,B,Stage1
LBL111591,111591,2024-01-10,DrugA,B,Stage2
LBL111592,111592,2024-02-10,DrugC,A,Stage2
LBL111593,111593,2024-02-25,DrugA,B,Stage1
LBL111594,111594,2024-01-04,DrugA,B,Stage1
LBL111595,111595,2024-01-27,DrugC,A,Stage1
LBL111596,111596,2024-01-07,DrugB,B,Stage2
LBL111597,111597,2024-01-22,DrugC,A,Stage1
LBL111598,111598,2024-01-11,DrugB,A,Stage2
LBL111599,111599,2024-01-30,DrugA,B,Stage2
LBL111600,111600,2024-01-31,DrugB,B,Stage1
LBL111601,111601,2024-01-02,DrugC,B,Stage1
LBL111602,111602,2024-02-19,DrugA,A,Stage1
LBL111603,111603,2024-02-27,DrugB,A,Stage2
LBL111604,111604,2024-02-26,DrugA,A,Stage2
LBL111605,111605,2024-01-22,DrugA,A,Stage2
LBL111606,111606,2024-01-11,DrugB,B,Stage1
LBL111607,111607,2024-01-07,DrugB,A,Stage1
LBL111608,111608,2024-01-14,DrugA,B,Stage2
LBL111609,111609,2024-02-15,DrugC,A,Stage1
LBL111610,111610,2024-01-22,DrugC,A,Stage1
LBL111611,111611,2024-01-13,DrugA,B,Stage2
LBL111612,111612,2024-02-03,DrugC,B,Stage2
LBL111613,111613,2024-02-13,DrugC,A,Stage1
LBL111614,111614,2024-02-13,DrugC,A,Stage1
LBL111615,111615,2024-02-02,DrugA,A,Stage1
LBL111616,111616,2024-02-12,DrugB,A,Stage1
LBL111617,111617,2024-01-06,DrugA,B,Stage2
LBL111618,111618,2024-01-10,DrugA,B,Stage2
LBL111619,111619,2024-01-31,DrugB,B,Stage2
LBL111620,111620,2024-02-07,DrugA,A,Stage1
LBL111621,111621,2024-02-06,DrugC,A,Stage2
LBL111622,111622,2024-02-05,DrugA,A,Stage1
LBL111623,111623,2024-02-17,DrugA,B,Stage2
LBL111624,111624,2024-01-23,DrugC,B,Stage2
LBL111625,111625,2024-02-04,DrugA,B,Stage2
LBL111626,111626,2024-01-07,DrugC,B,Stage2
LBL111627,111627,2024-02-05,DrugA,B,Stage2
LBL111628,111628,2024-02-09,DrugB,B,Stage2
LBL111629,111629,2024-01-15,DrugC,B,Stage1
LBL111630,111630,2024-02-07,DrugB,A,Stage2
LBL111631,111631,2024-01-07,DrugB,B,Stage1
LBL111632,111632,2024-01-08,DrugC,A,Stage2
LBL111633,111633,2024-01-14,DrugB,B,Stage2
LBL111634,111634,2024-02-23,DrugA,B,Stage1
LBL111635,111635,2024-01-15,DrugC,A,Stage1
LBL111636,111636,2024-02-29,DrugB,A,Stage1
LBL111637,111637,2024-02-15,DrugC,B,Stage2
LBL111638,111638,2024-01-15,DrugC,A,Stage2
LBL111639,111639,2024-01-21,DrugC,B,Stage1
LBL111640,111640,2024-01-14,DrugA,A,Stage1
LBL111641,111641,2024-01-18,DrugC,B,Stage1
LBL111642,111642,2024-02-05,DrugB,B,Stage2
LBL111643,111643,2024-02-19,DrugC,B,Stage1
LBL111644,111644,2024-02-06,DrugB,A,Stage2
LBL111645,111645,2024-01-24,DrugB,B,Stage1
LBL111646,111646,2024-01-18,DrugA,B,Stage1
LBL111647,111647,2024-02-20,DrugA,B,Stage1
LBL111648,111648,2024-02-25,DrugB,A,Stage2
LBL111649,111649,2024-01-04,DrugC,B,Stage1
LBL111650,111650,2024-02-01,DrugB,B,Stage2
LBL111651,111651,2024-02-21,DrugA,B,Stage2
LBL111652,111652,2024-02-23,DrugB,A,Stage1
LBL111653,111653,2024-01-26,DrugC,A,Stage1
LBL111654,111654,2024-01-30,DrugC,B,Stage2
LBL111655,111655,2024-02-29,DrugA,A,Stage1
LBL111656,111656,2024-01-21,DrugC,A,Stage1
LBL111657,111657,2024-02-13,DrugC,A,Stage1
LBL111658,111658,2024-01-01,DrugB,A,Stage2
LBL111659,111659,2024-02-10,DrugC,B,Stage1
LBL111660,111660,2024-01-05,DrugA,B,Stage2
LBL111661,111661,2024-02-17,DrugA,B,Stage2
LBL111662,111662,2024-01-22,DrugA,A,Stage1
LBL111663,111663,2024-01-25,DrugC,B,Stage1
LBL111664,111664,2024-01-04,DrugA,B,Stage1
LBL111665,111665,2024-01-28,DrugC,A,Stage1
LBL111666,111666,2024-02-21,DrugA,B,Stage1
LBL111667,111667,2024-02-12,DrugA,B,Stage1
LBL111668,111668,2024-02-26,DrugB,A,Stage2
LBL111669,111669,2024-02-21,DrugA,A,Stage1
LBL111670,111670,2024-01-06,DrugB,A,Stage1
LBL111671,111671,2024-01-29,DrugA,A,Stage1
LBL111672,111672,2024-02-12,DrugB,B,Stage2
LBL111673,111673,2024-02-28,DrugA,B,Stage2
LBL111674,111674,2024-01-11,DrugB,A,Stage1
LBL111675,111675,2024-03-01,DrugA,B,Stage1
LBL111676,111676,2024-01-01,DrugC,B,Stage1
LBL111677,111677,2024-01-26,DrugC,A,Stage2
LBL111678,111678,2024-02-19,DrugB,B,Stage1
LBL111679,111679,2024-02-28,DrugC,A,Stage2
LBL111680,111680,2024-02-14,DrugA,A,Stage2
LBL111681,111681,2024-01-19,DrugC,A,Stage2
LBL111682,111682,2024-01-01,DrugA,B,Stage2
LBL111683,111683,2024-02-20,DrugA,B,Stage2
LBL111684,111684,2024-02-03,DrugB,A,Stage1
LBL111685,111685,2024-02-20,DrugA,B,Stage1
LBL111686,111686,2024-01-10,DrugB,A,Stage1
LBL111687,111687,2024-01-31,DrugA,B,Stage1
LBL111688,111688,2024-02-16,DrugC,B,Stage2
LBL111689,111689,2024-02-29,DrugA,B,Stage1
LBL111690,111690,2024-02-05,DrugC,A,Stage1
LBL111691,111691,2024-01-02,DrugA,A,Stage1
LBL111692,111692,2024-02-18,DrugB,B,Stage2
LBL111693,111693,2024-01-11,DrugC,B,Stage1
LBL111694,111694,2024-01-20,DrugC,A,Stage1
LBL111695,111695,2024-01-07,DrugA,A,Stage2
LBL111696,111696,2024-02-08,DrugA,B,Stage2
LBL111697,111697,2024-01-25,DrugC,B,Stage1
LBL111698,111698,2024-01-13,DrugC,B,Stage1
LBL111699,111699,2024-02-09,DrugB,A,Stage2
LBL111700,111700,2024-01-28,DrugB,B,Stage2
LBL111701,111701,2024-02-03,DrugC,B,Stage1
LBL111702,111702,2024-01-01,DrugA,B,Stage1
LBL111703,111703,2024-02-26,DrugB,B,Stage2
LBL111704,111704,2024-02-08,DrugA,A,Stage1
LBL111705,111705,2024-02-03,DrugA,B,Stage2
LBL111706,111706,2024-02-20,DrugC,B,Stage2
LBL111707,111707,2024-01-17,DrugA,A,Stage1
LBL111708,111708,2024-02-29,DrugA,A,Stage1
LBL111709,111709,2024-01-09,DrugB,A,Stage2
LBL111710,111710,2024-02-29,DrugA,B,Stage2
LBL111711,111711,2024-01-28,DrugC,A,Stage1
LBL111712,111712,2024-02-25,DrugA,B,Stage2
LBL111713,111713,2024-01-04,DrugA,B,Stage1
LBL111714,111714,2024-02-10,DrugC,B,Stage2
