label_id,sample_number,date_completed,product,product_grade,stage
LBL-21767-XYZ,21767,2024-01-16,DrugA,B,Stage1
LBL-21768-XYZ,21768,2024-01-16,DrugB,A,Stage1
LBL-21769-XYZ,21769,2024-01-15,DrugB,A,Stage1
LBL-21770-XYZ,21770,2024-01-13,DrugA,A,Stage1
LBL-21771-XYZ,21771,2024-01-23,DrugC,A,Stage1
LBL-21772-XYZ,21772,2024-01-25,DrugA,B,Stage2
LBL-21773-XYZ,21773,2024-01-10,DrugB,A,Stage2
LBL-21774-XYZ,21774,2024-01-30,DrugB,B,Stage1
LBL-21775-XYZ,21775,2024-01-15,DrugA,B,Stage1
LBL-21776-XYZ,21776,2024-01-05,DrugC,A,Stage1
LBL-21777-XYZ,21777,2024-01-16,DrugB,A,Stage2
LBL-21778-XYZ,21778,2024-01-12,DrugB,B,Stage2
LBL-21779-XYZ,21779,2024-01-04,DrugB,A,Stage2
LBL-21780-XYZ,21780,2024-01-22,DrugC,B,Stage1
LBL-21781-XYZ,21781,2024-01-13,DrugA,A,Stage2
LBL-21782-XYZ,21782,2024-01-27,DrugC,A,Stage1
LBL-21783-XYZ,21783,2024-01-22,DrugC,A,Stage2
LBL-21784-XYZ,21784,2024-01-26,DrugC,A,Stage2
LBL-21785-XYZ,21785,2024-01-15,DrugC,B,Stage1
LBL-21786-XYZ,21786,2024-01-29,DrugB,B,Stage2
LBL-21787-XYZ,21787,2024-01-04,DrugA,B,Stage2
LBL-21788-XYZ,21788,2024-01-13,DrugA,A,Stage2
LBL-21789-XYZ,21789,2024-01-24,DrugA,B,Stage2
LBL-21790-XYZ,21790,2024-01-07,DrugA,B,Stage1
LBL-21791-XYZ,21791,2024-01-31,DrugA,A,Stage2
LBL-21792-XYZ,21792,2024-01-26,DrugA,A,Stage1
LBL-21793-XYZ,21793,2024-01-18,DrugC,B,Stage1
LBL-21794-XYZ,21794,2024-01-19,DrugB,A,Stage2
LBL-21795-XYZ,21795,2024-01-27,DrugC,A,Stage1
LBL-21796-XYZ,21796,2024-01-28,DrugC,B,Stage1
LBL-21797-XYZ,21797,2024-01-11,DrugB,B,Stage2
LBL-21798-XYZ,21798,2024-01-06,DrugB,A,Stage2
LBL-21799-XYZ,21799,2024-01-31,DrugA,A,Stage1
LBL-21800-XYZ,21800,2024-01-29,DrugB,A,Stage1
LBL-21801-XYZ,21801,2024-01-30,DrugC,A,Stage2
LBL-21802-XYZ,21802,2024-01-22,DrugC,B,Stage1
LBL-21803-XYZ,21803,2024-01-19,DrugB,B,Stage2
LBL-21804-XYZ,21804,2024-01-18,DrugA,A,Stage2
LBL-21805-XYZ,21805,2024-01-28,DrugA,B,Stage2
LBL-21806-XYZ,21806,2024-01-05,DrugB,B,Stage2
LBL-21807-XYZ,21807,2024-01-20,DrugB,A,Stage1
LBL-21808-XYZ,21808,2024-01-07,DrugB,A,Stage2
LBL-21809-XYZ,21809,2024-01-28,DrugA,B,Stage1
LBL-21810-XYZ,21810,2024-01-28,DrugA,B,Stage2
LBL-21811-XYZ,21811,2024-01-06,DrugB,B,Stage1
LBL-21812-XYZ,21812,2024-01-06,DrugC,B,Stage1
LBL-21813-XYZ,21813,2024-01-08,DrugB,A,Stage1
LBL-21814-XYZ,21814,2024-01-14,DrugC,A,Stage1
LBL-21815-XYZ,21815,2024-01-11,DrugC,B,Stage2
LBL-21816-XYZ,21816,2024-01-28,DrugB,A,Stage2
LBL-21817-XYZ,21817,2024-01-19,DrugC,B,Stage1
LBL-21818-XYZ,21818,2024-01-18,DrugC,A,Stage2
LBL-21819-XYZ,21819,2024-01-21,DrugB,B,Stage1
LBL-21820-XYZ,21820,2024-01-18,DrugB,A,Stage1
LBL-21821-XYZ,21821,2024-01-15,DrugB,B,Stage2
LBL-21822-XYZ,21822,2024-01-15,DrugB,A,Stage2
LBL-21823-XYZ,21823,2024-01-06,DrugA,B,Stage2
LBL-21824-XYZ,21824,2024-01-06,DrugC,A,Stage2
LBL-21825-XYZ,21825,2024-01-05,DrugA,A,Stage2
LBL-21826-XYZ,21826,2024-01-08,DrugB,A,Stage2
LBL-21827-XYZ,21827,2024-01-13,DrugB,A,Stage2
LBL-21828-XYZ,21828,2024-01-05,DrugC,B,Stage2
LBL-21829-XYZ,21829,2024-01-05,DrugB,A,Stage2
LBL-21830-XYZ,21830,2024-01-13,DrugC,B,Stage1
LBL-21831-XYZ,21831,2024-01-07,DrugC,B,Stage2
LBL-21832-XYZ,21832,2024-01-20,DrugA,A,Stage1
LBL-21833-XYZ,21833,2024-01-07,DrugB,A,Stage2
LBL-21834-XYZ,21834,2024-01-13,DrugC,A,Stage1
LBL-21835-XYZ,21835,2024-01-18,DrugA,B,Stage1
LBL-21836-XYZ,21836,2024-01-29,DrugB,A,Stage1
LBL-21837-XYZ,21837,2024-01-02,DrugB,B,Stage1
LBL-21838-XYZ,21838,2024-01-30,DrugA,A,Stage1
LBL-21839-XYZ,21839,2024-01-09,DrugA,B,Stage1
LBL-21840-XYZ,21840,2024-01-22,DrugC,A,Stage1
LBL-21841-XYZ,21841,2024-01-13,DrugB,B,Stage2
LBL-21842-XYZ,21842,2024-01-10,DrugB,B,Stage1
LBL-21843-XYZ,21843,2024-01-11,DrugC,B,Stage2
LBL-21844-XYZ,21844,2024-01-20,DrugB,B,Stage1
LBL-21845-XYZ,21845,2024-01-15,DrugB,A,Stage1
LBL-21846-XYZ,21846,2024-01-01,DrugC,B,Stage2
LBL-21847-XYZ,21847,2024-01-29,DrugC,A,Stage1
LBL-21848-XYZ,21848,2024-01-16,DrugA,A,Stage2
LBL-21849-XYZ,21849,2024-01-17,DrugA,A,Stage1
LBL-21850-XYZ,21850,2024-01-18,DrugA,A,Stage2
LBL-21851-XYZ,21851,2024-01-20,DrugA,B,Stage1
LBL-21852-XYZ,21852,2024-01-01,DrugC,B,Stage1
LBL-21853-XYZ,21853,2024-01-21,DrugB,B,Stage1
LBL-21854-XYZ,21854,2024-01-26,DrugC,A,Stage2
LBL-21855-XYZ,21855,2024-01-13,DrugC,A,Stage1
LBL-21856-XYZ,21856,2024-01-05,DrugB,A,Stage1
LBL-21857-XYZ,21857,2024-01-30,DrugC,B,Stage2
LBL-21858-XYZ,21858,2024-01-02,DrugB,B,Stage2
LBL-21859-XYZ,21859,2024-01-22,DrugA,B,Stage2
LBL-21860-XYZ,21860,2024-01-29,DrugA,A,Stage1
LBL-21861-XYZ,21861,2024-01-15,DrugC,A,Stage1
LBL-21862-XYZ,21862,2024-01-28,DrugC,B,Stage1
LBL-21863-XYZ,21863,2024-01-05,DrugC,A,Stage1
LBL-21864-XYZ,21864,2024-01-19,DrugA,A,Stage1
LBL-21865-XYZ,21865,2024-01-26,DrugB,B,Stage1
LBL-21866-XYZ,21866,2024-01-02,DrugB,A,Stage1
LBL-21867-XYZ,21867,2024-01-05,DrugB,A,Stage2
LBL-21868-XYZ,21868,2024-01-21,DrugA,B,Stage1
LBL-21869-XYZ,21869,2024-01-03,DrugC,B,Stage1
LBL-21870-XYZ,21870,2024-01-25,DrugA,A,Stage1
LBL-21871-XYZ,21871,2024-01-01,DrugC,B,Stage1
LBL-21872-XYZ,21872,2024-01-23,DrugA,A,Stage1
LBL-21873-XYZ,21873,2024-01-04,DrugB,B,Stage1
LBL-21874-XYZ,21874,2024-01-21,DrugB,A,Stage2
LBL-21875-XYZ,21875,2024-01-01,DrugB,B,Stage2
LBL-21876-XYZ,21876,2024-01-27,DrugC,B,Stage2
LBL-21877-XYZ,21877,2024-01-20,DrugA,A,Stage1
LBL-21878-XYZ,21878,2024-01-23,DrugC,B,Stage2
LBL-21879-XYZ,21879,2024-01-22,DrugB,A,Stage1
LBL-21880-XYZ,21880,2024-01-30,DrugB,A,Stage2
LBL-21881-XYZ,21881,2024-01-16,DrugB,B,Stage1
LBL-21882-XYZ,21882,2024-01-10,DrugA,B,Stage1
LBL-21883-XYZ,21883,2024-01-24,DrugC,A,Stage2
LBL-21884-XYZ,21884,2024-01-08,DrugB,A,Stage2
LBL-21885-XYZ,21885,2024-01-20,DrugA,B,Stage1
LBL-21886-XYZ,21886,2024-01-22,DrugC,A,Stage2
LBL-21887-XYZ,21887,2024-01-30,DrugB,B,Stage1
LBL-21888-XYZ,21888,2024-01-08,DrugA,A,Stage1
LBL-21889-XYZ,21889,2024-01-19,DrugC,B,Stage2
LBL-21890-XYZ,21890,2024-01-06,DrugC,A,Stage1
LBL-21891-XYZ,21891,2024-01-09,DrugC,B,Stage2
LBL-21892-XYZ,21892,2024-01-13,DrugB,B,Stage2
LBL-21893-XYZ,21893,2024-01-04,DrugA,B,Stage1
LBL-21894-XYZ,21894,2024-01-17,DrugB,A,Stage2
LBL-21895-XYZ,21895,2024-01-26,DrugC,A,Stage2
LBL-21896-XYZ,21896,2024-01-11,DrugB,A,Stage1
LBL-21897-XYZ,21897,2024-01-25,DrugC,B,Stage2
LBL-21898-XYZ,21898,2024-01-20,DrugC,B,Stage2
LBL-21899-XYZ,21899,2024-01-31,DrugA,B,Stage1
LBL-21900-XYZ,21900,2024-01-16,DrugB,B,Stage1
LBL-21901-XYZ,21901,2024-01-26,DrugB,B,Stage1
LBL-21902-XYZ,21902,2024-01-24,DrugA,B,Stage1
LBL-21903-XYZ,21903,2024-01-26,DrugA,A,Stage1
LBL-21904-XYZ,21904,2024-01-22,DrugB,B,Stage2
LBL-21905-XYZ,21905,2024-01-12,DrugC,A,Stage1
LBL-21906-XYZ,21906,2024-01-09,DrugA,B,Stage1
LBL-21907-XYZ,21907,2024-01-28,DrugB,B,Stage2
LBL-21908-XYZ,21908,2024-01-29,DrugB,B,Stage1
LBL-21909-XYZ,21909,2024-01-20,DrugA,A,Stage1
LBL-21910-XYZ,21910,2024-01-19,DrugC,B,Stage2
LBL-21911-XYZ,21911,2024-01-15,DrugC,A,Stage1
LBL-21912-XYZ,21912,2024-01-18,DrugC,A,Stage1
LBL-21913-XYZ,21913,2024-01-25,DrugC,B,Stage2
LBL-21914-XYZ,21914,2024-01-21,DrugB,B,Stage1
LBL-21915-XYZ,21915,2024-01-21,DrugB,A,Stage2
LBL-21916-XYZ,21916,2024-01-13,DrugC,B,Stage1
LBL-21917-XYZ,21917,2024-01-27,DrugA,B,Stage2
LBL-21918-XYZ,21918,2024-01-06,DrugA,A,Stage2
LBL-21919-XYZ,21919,2024-01-25,DrugA,B,Stage1
LBL-21920-XYZ,21920,2024-01-11,DrugC,A,Stage1
LBL-21921-XYZ,21921,2024-01-16,DrugC,B,Stage2
LBL-21922-XYZ,21922,2024-01-02,DrugB,A,Stage1
LBL-21923-XYZ,21923,2024-01-09,DrugC,A,Stage1
LBL-21924-XYZ,21924,2024-01-12,DrugB,B,Stage2
LBL-21925-XYZ,21925,2024-01-18,DrugC,A,Stage2
LBL-21926-XYZ,21926,2024-01-09,DrugB,A,Stage1
LBL-21927-XYZ,21927,2024-01-31,DrugB,A,Stage2
LBL-21928-XYZ,21928,2024-01-29,DrugC,B,Stage1
LBL-21929-XYZ,21929,2024-01-25,DrugB,A,Stage1
LBL-21930-XYZ,21930,2024-01-23,DrugC,A,Stage2
LBL-21931-XYZ,21931,2024-01-07,DrugB,B,Stage2
LBL-21932-XYZ,21932,2024-01-23,DrugC,B,Stage2
LBL-21933-XYZ,21933,2024-01-27,DrugB,A,Stage1
LBL-21934-XYZ,21934,2024-01-27,DrugC,B,Stage1
LBL-21935-XYZ,21935,2024-01-14,DrugA,A,Stage2
LBL-21936-XYZ,21936,2024-01-12,DrugC,A,Stage1
LBL-21937-XYZ,21937,2024-01-31,DrugA,A,Stage1
LBL-21938-XYZ,21938,2024-01-17,DrugA,A,Stage1
LBL-21939-XYZ,21939,2024-01-07,DrugA,A,Stage1
LBL-21940-XYZ,21940,2024-01-26,DrugC,B,Stage2
LBL-21941-XYZ,21941,2024-01-07,DrugA,A,Stage1
LBL-21942-XYZ,21942,2024-01-10,DrugC,B,Stage1
LBL-21943-XYZ,21943,2024-01-16,DrugB,A,Stage2
LBL-21944-XYZ,21944,2024-01-27,DrugA,B,Stage1
LBL-21945-XYZ,21945,2024-01-20,DrugC,B,Stage1
LBL-21946-XYZ,21946,2024-01-29,DrugA,A,Stage2
LBL-21947-XYZ,21947,2024-01-02,DrugC,A,Stage1
LBL-21948-XYZ,21948,2024-01-04,DrugB,A,Stage2
LBL-21949-XYZ,21949,2024-01-29,DrugA,A,Stage1
LBL-21950-XYZ,21950,2024-01-15,DrugC,A,Stage1
LBL-21951-XYZ,21951,2024-01-30,DrugB,A,Stage1
LBL-21952-XYZ,21952,2024-01-05,DrugB,B,Stage2
LBL-21953-XYZ,21953,2024-01-21,DrugC,B,Stage2
LBL-21954-XYZ,21954,2024-01-08,DrugC,B,Stage2
LBL-21955-XYZ,21955,2024-01-17,DrugB,B,Stage1
LBL-21956-XYZ,21956,2024-01-04,DrugB,B,Stage1
LBL-21957-XYZ,21957,2024-01-10,DrugB,B,Stage2
LBL-21958-XYZ,21958,2024-01-31,DrugB,A,Stage2
LBL-21959-XYZ,21959,2024-01-01,DrugC,A,Stage2
LBL-21960-XYZ,21960,2024-01-02,DrugA,B,Stage1
LBL-21961-XYZ,21961,2024-01-25,DrugC,A,Stage1
LBL-21962-XYZ,21962,2024-01-19,DrugB,A,Stage2
LBL-21963-XYZ,21963,2024-01-18,DrugB,B,Stage1
LBL-21964-XYZ,21964,2024-01-07,DrugB,B,Stage1
LBL-21965-XYZ,21965,2024-01-06,DrugC,B,Stage2
LBL-21966-XYZ,21966,2024-01-29,DrugA,A,Stage2
LBL-21967-XYZ,21967,2024-01-09,DrugC,A,Stage1
LBL-21968-XYZ,21968,2024-01-05,DrugC,A,Stage1
LBL-21969-XYZ,21969,2024-01-12,DrugC,A,Stage1
LBL-21970-XYZ,21970,2024-01-14,DrugB,B,Stage1
LBL-21971-XYZ,21971,2024-01-13,DrugA,A,Stage2
LBL-21972-XYZ,21972,2024-01-18,DrugA,B,Stage1
LBL-21973-XYZ,21973,2024-01-29,DrugB,A,Stage2
LBL-21974-XYZ,21974,2024-01-14,DrugA,B,Stage1
LBL-21975-XYZ,21975,2024-01-12,DrugA,A,Stage2
LBL-21976-XYZ,21976,2024-01-22,DrugA,A,Stage2
LBL-21977-XYZ,21977,2024-01-06,DrugC,B,Stage2
LBL-21978-XYZ,21978,2024-01-24,DrugB,B,Stage1
LBL-21979-XYZ,21979,2024-01-03,DrugA,A,Stage2
LBL-21980-XYZ,21980,2024-01-13,DrugC,B,Stage2
LBL-21981-XYZ,21981,2024-01-10,DrugA,A,Stage1
LBL-21982-XYZ,21982,2024-01-26,DrugA,B,Stage2
LBL-21983-XYZ,21983,2024-01-20,DrugA,B,Stage2
LBL-21984-XYZ,21984,2024-01-24,DrugA,A,Stage1
LBL-21985-XYZ,21985,2024-01-21,DrugA,B,Stage2
LBL-21986-XYZ,21986,2024-01-18,DrugC,A,Stage1
LBL-21987-XYZ,21987,2024-01-31,DrugB,B,Stage2
LBL-21988-XYZ,21988,2024-01-22,DrugC,A,Stage1
LBL-21989-XYZ,21989,2024-01-19,DrugA,B,Stage2
LBL-21990-XYZ,21990,2024-01-26,DrugB,B,Stage1
LBL-21991-XYZ,21991,2024-01-17,DrugA,B,Stage2
LBL-21992-XYZ,21992,2024-01-31,DrugC,B,Stage1
LBL-21993-XYZ,21993,2024-01-25,DrugB,B,Stage1
LBL-21994-XYZ,21994,2024-01-15,DrugB,A,Stage2
LBL-21995-XYZ,21995,2024-01-02,DrugC,B,Stage1
LBL-21996-XYZ,21996,2024-01-22,DrugA,A,Stage1
LBL-21997-XYZ,21997,2024-01-01,DrugC,A,Stage1
LBL-21998-XYZ,21998,2024-01-07,DrugC,A,Stage2
LBL-21999-XYZ,21999,2024-01-28,DrugC,B,Stage1
LBL-22000-XYZ,22000,2024-01-07,DrugC,A,Stage2
LBL-22001-XYZ,22001,2024-01-21,DrugA,B,Stage2
LBL-22002-XYZ,22002,2024-01-30,DrugA,A,Stage2
LBL-22003-XYZ,22003,2024-01-16,DrugB,A,Stage1
LBL-22004-XYZ,22004,2024-01-17,DrugB,A,Stage2
LBL-22005-XYZ,22005,2024-01-02,DrugA,B,Stage2
LBL-22006-XYZ,22006,2024-01-10,DrugB,B,Stage1
LBL-22007-XYZ,22007,2024-01-04,DrugC,B,Stage1
LBL-22008-XYZ,22008,2024-01-13,DrugB,A,Stage1
LBL-22009-XYZ,22009,2024-01-06,DrugC,A,Stage2
LBL-22010-XYZ,22010,2024-01-19,DrugB,B,Stage1
LBL-22011-XYZ,22011,2024-01-13,DrugA,B,Stage2
LBL-22012-XYZ,22012,2024-01-30,DrugC,A,Stage2
LBL-22013-XYZ,22013,2024-01-12,DrugC,A,Stage2
LBL-22014-XYZ,22014,2024-01-23,DrugC,A,Stage2
LBL-22015-XYZ,22015,2024-01-16,DrugB,B,Stage1
LBL-22016-XYZ,22016,2024-01-08,DrugB,A,Stage1
LBL-22017-XYZ,22017,2024-01-18,DrugC,B,Stage1
LBL-22018-XYZ,22018,2024-01-27,DrugA,B,Stage1
LBL-22019-XYZ,22019,2024-01-30,DrugC,A,Stage2
LBL-22020-XYZ,22020,2024-01-23,DrugB,B,Stage2
LBL-22021-XYZ,22021,2024-01-08,DrugC,A,Stage1
LBL-22022-XYZ,22022,2024-01-06,DrugA,B,Stage2
LBL-22023-XYZ,22023,2024-01-28,DrugC,A,Stage2
LBL-22024-XYZ,22024,2024-01-15,DrugB,A,Stage1
LBL-22025-XYZ,22025,2024-01-26,DrugA,A,Stage2
LBL-22026-XYZ,22026,2024-01-22,DrugC,B,Stage1
LBL-22027-XYZ,22027,2024-01-04,DrugA,A,Stage1
LBL-22028-XYZ,22028,2024-01-20,DrugB,B,Stage2
LBL-22029-XYZ,22029,2024-01-12,DrugA,A,Stage1
LBL-22030-XYZ,22030,2024-01-09,DrugC,A,Stage1
LBL-22031-XYZ,22031,2024-01-18,DrugB,B,Stage1
LBL-22032-XYZ,22032,2024-01-05,DrugB,B,Stage2
LBL-22033-XYZ,22033,2024-01-29,DrugB,B,Stage1
LBL-22034-XYZ,22034,2024-01-08,DrugB,B,Stage1
LBL-22035-XYZ,22035,2024-01-03,DrugA,B,Stage2
LBL-22036-XYZ,22036,2024-01-26,DrugC,B,Stage2
LBL-22037-XYZ,22037,2024-01-13,DrugC,A,Stage1
LBL-22038-XYZ,22038,2024-01-17,DrugA,A,Stage1
LBL-22039-XYZ,22039,2024-01-03,DrugA,A,Stage2
LBL-22040-XYZ,22040,2024-01-10,DrugA,A,Stage2
LBL-22041-XYZ,22041,2024-01-01,DrugA,A,Stage2
LBL-22042-XYZ,22042,2024-01-28,DrugA,B,Stage2
LBL-22043-XYZ,22043,2024-01-01,DrugA,B,Stage1
LBL-22044-XYZ,22044,2024-01-17,DrugB,A,Stage2
LBL-22045-XYZ,22045,2024-01-27,DrugB,A,Stage2
LBL-22046-XYZ,22046,2024-01-25,DrugB,B,Stage1
LBL-22047-XYZ,22047,2024-01-04,DrugA,B,Stage2
LBL-22048-XYZ,22048,2024-01-23,DrugC,A,Stage1
LBL-22049-XYZ,22049,2024-01-27,DrugC,A,Stage1
LBL-22050-XYZ,22050,2024-01-27,DrugA,B,Stage2
LBL-22051-XYZ,22051,2024-01-28,DrugB,B,Stage1
LBL-22052-XYZ,22052,2024-01-06,DrugB,B,Stage1
LBL-22053-XYZ,22053,2024-01-21,DrugC,B,Stage1
LBL-22054-XYZ,22054,2024-01-31,DrugA,B,Stage2
LBL-22055-XYZ,22055,2024-01-05,DrugA,B,Stage1
LBL-22056-XYZ,22056,2024-01-17,DrugA,A,Stage2
LBL-22057-XYZ,22057,2024-01-09,DrugB,A,Stage2
LBL-22058-XYZ,22058,2024-01-22,DrugC,B,Stage1
LBL-22059-XYZ,22059,2024-01-10,DrugA,B,Stage1
LBL-22060-XYZ,22060,2024-01-03,DrugC,A,Stage2
LBL-22061-XYZ,22061,2024-01-11,DrugC,A,Stage2
LBL-22062-XYZ,22062,2024-01-29,DrugC,A,Stage2
LBL-22063-XYZ,22063,2024-01-13,DrugA,B,Stage1
LBL-22064-XYZ,22064,2024-01-28,DrugA,A,Stage2
LBL-22065-XYZ,22065,2024-01-13,DrugB,B,Stage2
LBL-22066-XYZ,22066,2024-01-16,DrugA,A,Stage1
LBL-22067-XYZ,22067,2024-01-29,DrugB,B,Stage2
LBL-22068-XYZ,22068,2024-01-05,DrugB,A,Stage1
LBL-22069-XYZ,22069,2024-01-24,DrugC,A,Stage1
LBL-22070-XYZ,22070,2024-01-17,DrugA,B,Stage2
LBL-22071-XYZ,22071,2024-01-08,DrugA,B,Stage2
LBL-22072-XYZ,22072,2024-01-20,DrugB,B,Stage1
LBL-22073-XYZ,22073,2024-01-27,DrugA,A,Stage2
LBL-22074-XYZ,22074,2024-01-23,DrugB,A,Stage1
LBL-22075-XYZ,22075,2024-01-30,DrugA,B,Stage2
LBL-22076-XYZ,22076,2024-01-30,DrugA,B,Stage1
LBL-22077-XYZ,22077,2024-01-20,DrugB,B,Stage1
LBL-22078-XYZ,22078,2024-01-15,DrugC,A,Stage2
LBL-22079-XYZ,22079,2024-01-04,DrugC,A,Stage1
LBL-22080-XYZ,22080,2024-01-10,DrugB,B,Stage2
LBL-22081-XYZ,22081,2024-01-09,DrugB,A,Stage2
LBL-22082-XYZ,22082,2024-01-29,DrugA,A,Stage2
LBL-22083-XYZ,22083,2024-01-20,DrugA,B,Stage2
LBL-22084-XYZ,22084,2024-01-08,DrugB,B,Stage1
LBL-22085-XYZ,22085,2024-01-29,DrugA,A,Stage1
LBL-22086-XYZ,22086,2024-01-09,DrugB,B,Stage1
LBL-22087-XYZ,22087,2024-01-03,DrugC,B,Stage1
LBL-22088-XYZ,22088,2024-01-31,DrugA,A,Stage1
LBL-22089-XYZ,22089,2024-01-27,DrugB,A,Stage1
LBL-22090-XYZ,22090,2024-01-05,DrugB,B,Stage2
LBL-22091-XYZ,22091,2024-01-01,DrugA,A,Stage2
LBL-22092-XYZ,22092,2024-01-02,DrugC,A,Stage2
LBL-22093-XYZ,22093,2024-01-15,DrugA,A,Stage2
LBL-22094-XYZ,22094,2024-01-31,DrugC,A,Stage2
LBL-22095-XYZ,22095,2024-01-10,DrugB,B,Stage1
LBL-22096-XYZ,22096,2024-01-23,DrugA,B,Stage2
LBL-22097-XYZ,22097,2024-01-25,DrugC,A,Stage1
LBL-22098-XYZ,22098,2024-01-06,DrugC,A,Stage1
LBL-22099-XYZ,22099,2024-01-18,DrugB,A,Stage1
LBL-22100-XYZ,22100,2024-01-12,DrugB,A,Stage2
LBL-22101-XYZ,22101,2024-01-25,DrugA,B,Stage2
LBL-22102-XYZ,22102,2024-01-18,DrugC,A,Stage1
LBL-22103-XYZ,22103,2024-01-04,DrugA,B,Stage1
LBL-22104-XYZ,22104,2024-01-25,DrugB,A,Stage1
LBL-22105-XYZ,22105,2024-01-31,DrugA,B,Stage2
LBL-22106-XYZ,22106,2024-01-27,DrugA,A,Stage1
LBL-22107-XYZ,22107,2024-01-14,DrugC,B,Stage1
LBL-22108-XYZ,22108,2024-01-20,DrugA,B,Stage2
LBL-22109-XYZ,22109,2024-01-06,DrugA,B,Stage2
LBL-22110-XYZ,22110,2024-01-16,DrugC,A,Stage2
LBL-22111-XYZ,22111,2024-01-09,DrugB,A,Stage1
LBL-22112-XYZ,22112,2024-01-03,DrugA,A,Stage2
LBL-22113-XYZ,22113,2024-01-10,DrugB,A,Stage1
LBL-22114-XYZ,22114,2024-01-19,DrugC,A,Stage1
LBL-22115-XYZ,22115,2024-01-18,DrugB,B,Stage2
LBL-22116-XYZ,22116,2024-01-10,DrugA,A,Stage1
LBL-22117-XYZ,22117,2024-01-29,DrugC,A,Stage1
LBL-22118-XYZ,22118,2024-01-25,DrugB,A,Stage2
LBL-22119-XYZ,22119,2024-01-11,DrugA,B,Stage2
LBL-22120-XYZ,22120,2024-01-29,DrugB,B,Stage1
LBL-22121-XYZ,22121,2024-01-22,DrugA,B,Stage2
LBL-22122-XYZ,22122,2024-01-01,DrugA,B,Stage2
LBL-22123-XYZ,22123,2024-01-07,DrugA,B,Stage1
LBL-22124-XYZ,22124,2024-01-04,DrugB,A,Stage1
LBL-22125-XYZ,22125,2024-01-21,DrugA,A,Stage2
LBL-22126-XYZ,22126,2024-01-04,DrugA,A,Stage2
LBL-22127-XYZ,22127,2024-01-31,DrugB,A,Stage2
LBL-22128-XYZ,22128,2024-01-31,DrugB,A,Stage1
LBL-22129-XYZ,22129,2024-01-24,DrugA,B,Stage2
LBL-22130-XYZ,22130,2024-01-21,DrugB,A,Stage2
LBL-22131-XYZ,22131,2024-01-09,DrugA,A,Stage1
LBL-22132-XYZ,22132,2024-01-05,DrugA,A,Stage2
LBL-22133-XYZ,22133,2024-01-21,DrugB,B,Stage2
LBL-22134-XYZ,22134,2024-01-23,DrugC,A,Stage2
LBL-22135-XYZ,22135,2024-01-28,DrugA,A,Stage1
LBL-22136-XYZ,22136,2024-01-21,DrugB,A,Stage2
LBL-22137-XYZ,22137,2024-01-21,DrugA,A,Stage1
LBL-22138-XYZ,22138,2024-01-03,DrugA,B,Stage1
LBL-22139-XYZ,22139,2024-01-17,DrugB,A,Stage2
LBL-22140-XYZ,22140,2024-01-06,DrugA,A,Stage2
LBL-22141-XYZ,22141,2024-01-15,DrugA,A,Stage2
LBL-22142-XYZ,22142,2024-01-08,DrugA,A,Stage2
LBL-22143-XYZ,22143,2024-01-31,DrugB,A,Stage2
LBL-22144-XYZ,22144,2024-01-11,DrugC,B,Stage2
LBL-22145-XYZ,22145,2024-01-08,DrugB,A,Stage1
LBL-22146-XYZ,22146,2024-01-08,DrugA,B,Stage2
LBL-22147-XYZ,22147,2024-01-23,DrugA,A,Stage1
LBL-22148-XYZ,22148,2024-01-23,DrugB,B,Stage1
LBL-22149-XYZ,22149,2024-01-26,DrugB,B,Stage1
LBL-22150-XYZ,22150,2024-01-17,DrugC,A,Stage2
LBL-22151-XYZ,22151,2024-01-12,DrugA,B,Stage2
LBL-22152-XYZ,22152,2024-01-23,DrugC,B,Stage2
LBL-22153-XYZ,22153,2024-01-29,DrugB,B,Stage1
LBL-22154-XYZ,22154,2024-01-12,DrugB,A,Stage2
LBL-22155-XYZ,22155,2024-01-24,DrugC,B,Stage1
LBL-22156-XYZ,22156,2024-01-18,DrugA,A,Stage1
LBL-22157-XYZ,22157,2024-01-30,DrugC,A,Stage1
LBL-22158-XYZ,22158,2024-01-22,DrugB,A,Stage2
LBL-22159-XYZ,22159,2024-01-03,DrugA,A,Stage2
LBL-22160-XYZ,22160,2024-01-26,DrugC,B,Stage2
LBL-22161-XYZ,22161,2024-01-03,DrugB,B,Stage2
LBL-22162-XYZ,22162,2024-01-22,DrugC,B,Stage2
LBL-22163-XYZ,22163,2024-01-27,DrugC,A,Stage2
LBL-22164-XYZ,22164,2024-01-29,DrugA,A,Stage2
LBL-22165-XYZ,22165,2024-01-26,DrugB,A,Stage2
LBL-22166-XYZ,22166,2024-01-20,DrugA,A,Stage2
LBL-22167-XYZ,22167,2024-01-10,DrugB,B,Stage2
LBL-22168-XYZ,22168,2024-01-22,DrugC,B,Stage2
LBL-22169-XYZ,22169,2024-01-31,DrugC,B,Stage2
LBL-22170-XYZ,22170,2024-01-31,DrugC,B,Stage1
LBL-22171-XYZ,22171,2024-01-08,DrugB,B,Stage1
LBL-22172-XYZ,22172,2024-01-11,DrugA,A,Stage2
LBL-22173-XYZ,22173,2024-01-15,DrugB,A,Stage2
LBL-22174-XYZ,22174,2024-01-31,DrugA,A,Stage2
LBL-22175-XYZ,22175,2024-01-05,DrugB,A,Stage1
LBL-22176-XYZ,22176,2024-01-09,DrugB,A,Stage1
LBL-22177-XYZ,22177,2024-01-22,DrugC,A,Stage2
